EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.00013828277587890625,0,1,INITIAL_BUFFERING,Writing,45226
0.001786947250366211,0,1,PLAY,InitialBuffering-Play,0
0.0022783279418945312,0,0,PLAY,StillPlaying,45226
0.27160120010375977,0,1,PLAY,Writing,88783.0
0.7666144371032715,0,2,PLAY,Writing,128503.0
1.566723108291626,1,3,PLAY,Writing,177437.0
2.5702807903289795,2,4,PLAY,Writing,217761.0
3.658291816711426,3,5,PLAY,Writing,255865.0
4.00269341468811,4,4,PLAY,StillPlaying,88783.0
5.23913836479187,5,5,PLAY,Writing,323047.0
8.00273084640503,8,4,PLAY,StillPlaying,128503.0
8.085455417633057,8,5,PLAY,Writing,378355.0
9.090851545333862,9,6,PLAY,Writing,509091.0
12.002669095993042,12,5,PLAY,StillPlaying,177437.0
13.738122940063477,13,6,PLAY,Writing,577751.0
14.77609634399414,14,7,PLAY,Writing,782553.0
16.00269341468811,16,6,PLAY,StillPlaying,217761.0
16.151496410369873,16,7,PLAY,Writing,1008699.0
17.925604581832886,17,8,PLAY,Writing,1207152.0
20.002702713012695,20,7,PLAY,StillPlaying,255865.0
20.490386486053467,20,8,PLAY,Writing,1473801.0
24.00269365310669,24,7,PLAY,StillPlaying,323047.0
24.053316354751587,24,8,PLAY,Writing,2087347.0
27.027413368225098,27,9,PLAY,Writing,2409742.0
28.00270414352417,28,8,PLAY,StillPlaying,378355.0
32.002683877944946,32,7,PLAY,StillPlaying,509091.0
33.82322144508362,33,8,PLAY,Writing,2087347.0
36.00271010398865,36,7,PLAY,StillPlaying,577751.0
37.23099708557129,37,8,PLAY,Writing,1473801.0
40.00272226333618,40,7,PLAY,StillPlaying,782553.0
40.6900532245636,40,8,PLAY,Writing,2087347.0
43.22162055969238,43,9,PLAY,Writing,1473801.0
44.002732038497925,44,8,PLAY,StillPlaying,1008699.0
46.08207845687866,46,9,PLAY,Writing,1207152.0
48.002697229385376,48,8,PLAY,StillPlaying,1207152.0
48.979453802108765,48,9,PLAY,Writing,1473801.0
51.1307635307312,51,10,PLAY,Writing,2087347.0
52.002732038497925,52,9,PLAY,StillPlaying,1473801.0
53.0308096408844,53,10,PLAY,Writing,1473801.0
54.96797704696655,54,11,PLAY,Writing,2087347.0
56.002617835998535,56,10,PLAY,StillPlaying,2087347.0
60.002731800079346,60,9,PLAY,StillPlaying,2409742.0
60.41960120201111,60,10,PLAY,Writing,1473801.0
63.56238794326782,63,11,PLAY,Writing,2087347.0
64.00260400772095,64,10,PLAY,StillPlaying,2087347.0
68.00275158882141,68,9,PLAY,StillPlaying,1473801.0
69.25234770774841,69,10,PLAY,Writing,1473801.0
72.0027346611023,72,9,PLAY,StillPlaying,2087347.0
72.77583646774292,72,10,PLAY,Writing,2087347.0
75.91662693023682,75,11,PLAY,Writing,1473801.0
76.00260043144226,76,10,PLAY,StillPlaying,1473801.0
80.00271105766296,80,9,PLAY,StillPlaying,1207152.0
84.00270128250122,84,8,PLAY,StillPlaying,1473801.0
84.31984996795654,84,9,PLAY,Writing,2087347.0
87.52601552009583,87,10,PLAY,Writing,1473801.0
88.00272393226624,88,9,PLAY,StillPlaying,2087347.0
91.5214855670929,91,10,PLAY,Writing,2087347.0
92.002690076828,92,9,PLAY,StillPlaying,1473801.0
94.04521584510803,94,10,PLAY,Writing,1473801.0
96.00273633003235,96,9,PLAY,StillPlaying,2087347.0
98.24604511260986,98,10,PLAY,Writing,2087347.0
