EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.0001468658447265625,0,1,INITIAL_BUFFERING,Writing,45226
0.0017342567443847656,0,1,PLAY,InitialBuffering-Play,0
0.002145528793334961,0,0,PLAY,StillPlaying,45226
0.06524372100830078,0,1,PLAY,Writing,88783.0
0.23833036422729492,0,2,PLAY,Writing,128503.0
0.4608030319213867,0,3,PLAY,Writing,177437.0
0.7606191635131836,0,4,PLAY,Writing,217761.0
1.0704824924468994,1,5,PLAY,Writing,255865.0
1.3723137378692627,1,6,PLAY,Writing,323047.0
1.9551301002502441,1,7,PLAY,Writing,378355.0
2.5863521099090576,2,8,PLAY,Writing,509091.0
3.275336742401123,3,9,PLAY,Writing,577751.0
4.002577543258667,4,8,PLAY,StillPlaying,88783.0
4.279158353805542,4,9,PLAY,Writing,782553.0
5.427948474884033,5,10,PLAY,Writing,1008699.0
6.7389445304870605,6,11,PLAY,Writing,1207152.0
8.002495527267456,8,10,PLAY,StillPlaying,128503.0
12.002599477767944,12,9,PLAY,StillPlaying,177437.0
12.57283353805542,12,10,PLAY,Writing,1473801.0
14.92544412612915,14,11,PLAY,Writing,2087347.0
16.003448009490967,16,10,PLAY,StillPlaying,217761.0
20.002591848373413,20,9,PLAY,StillPlaying,255865.0
20.155497789382935,20,10,PLAY,Writing,2409742.0
22.355026245117188,22,11,PLAY,Writing,2944291.0
24.002506494522095,24,10,PLAY,StillPlaying,323047.0
28.002605199813843,28,9,PLAY,StillPlaying,378355.0
29.824597358703613,29,10,PLAY,Writing,3340509.0
32.00260066986084,32,9,PLAY,StillPlaying,509091.0
32.27104711532593,32,10,PLAY,Writing,3613836.0
35.51782298088074,35,11,PLAY,Writing,3340509.0
36.00250720977783,36,10,PLAY,StillPlaying,577751.0
40.00260329246521,40,9,PLAY,StillPlaying,782553.0
44.00259780883789,44,8,PLAY,StillPlaying,1008699.0
45.978386878967285,45,9,PLAY,Writing,3613836.0
48.00260257720947,48,8,PLAY,StillPlaying,1207152.0
49.64993333816528,49,9,PLAY,Writing,2944291.0
51.6084201335907,51,10,PLAY,Writing,3340509.0
52.002573013305664,52,9,PLAY,StillPlaying,1473801.0
53.705074071884155,53,10,PLAY,Writing,2944291.0
55.13338804244995,55,11,PLAY,Writing,3340509.0
56.00247669219971,56,10,PLAY,StillPlaying,2087347.0
60.0025577545166,60,9,PLAY,StillPlaying,2409742.0
61.14332556724548,61,10,PLAY,Writing,2409742.0
64.00258827209473,64,9,PLAY,StillPlaying,2944291.0
64.3058614730835,64,10,PLAY,Writing,2944291.0
66.46205425262451,66,11,PLAY,Writing,2409742.0
68.00251960754395,68,10,PLAY,StillPlaying,3340509.0
72.00262951850891,72,9,PLAY,StillPlaying,3613836.0
72.20381355285645,72,10,PLAY,Writing,2944291.0
75.16289401054382,75,11,PLAY,Writing,2409742.0
76.00309634208679,76,10,PLAY,StillPlaying,3340509.0
80.0026125907898,80,9,PLAY,StillPlaying,3613836.0
82.7359471321106,82,10,PLAY,Writing,2944291.0
84.00257444381714,84,9,PLAY,StillPlaying,2944291.0
86.40899610519409,86,10,PLAY,Writing,3340509.0
88.00261116027832,88,9,PLAY,StillPlaying,3340509.0
88.71395373344421,88,10,PLAY,Writing,2944291.0
91.62958407402039,91,11,PLAY,Writing,3340509.0
92.00246620178223,92,10,PLAY,StillPlaying,2944291.0
96.00259351730347,96,9,PLAY,StillPlaying,3340509.0
99.45718216896057,99,10,PLAY,Writing,3613836.0
100.00258231163025,100,9,PLAY,StillPlaying,2409742.0
103.10764408111572,103,10,PLAY,Writing,3340509.0
104.0025680065155,104,9,PLAY,StillPlaying,2944291.0
