EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.00014710426330566406,0,1,INITIAL_BUFFERING,Writing,45226
0.0017316341400146484,0,1,PLAY,InitialBuffering-Play,0
0.0021393299102783203,0,0,PLAY,StillPlaying,45226
0.30191850662231445,0,1,PLAY,Writing,88783.0
0.9200432300567627,0,2,PLAY,Writing,128503.0
1.7685308456420898,1,3,PLAY,Writing,177437.0
2.7722082138061523,2,4,PLAY,Writing,217761.0
3.6958634853363037,3,5,PLAY,Writing,255865.0
4.0024755001068115,4,4,PLAY,StillPlaying,88783.0
4.579187393188477,4,5,PLAY,Writing,323047.0
6.6163010597229,6,6,PLAY,Writing,378355.0
8.002548694610596,8,5,PLAY,StillPlaying,128503.0
9.01949667930603,9,6,PLAY,Writing,509091.0
11.644706726074219,11,7,PLAY,Writing,577751.0
12.002472162246704,12,6,PLAY,StillPlaying,177437.0
15.1880624294281,15,7,PLAY,Writing,782553.0
16.002498626708984,16,6,PLAY,StillPlaying,217761.0
20.002582788467407,20,5,PLAY,StillPlaying,255865.0
20.054250717163086,20,6,PLAY,Writing,1008699.0
23.787264823913574,23,7,PLAY,Writing,782553.0
24.002525806427002,24,6,PLAY,StillPlaying,323047.0
28.002583980560303,28,5,PLAY,StillPlaying,378355.0
28.59955406188965,28,6,PLAY,Writing,1008699.0
32.00256824493408,32,5,PLAY,StillPlaying,509091.0
32.23745369911194,32,6,PLAY,Writing,782553.0
34.860172748565674,34,7,PLAY,Writing,1008699.0
36.00253415107727,36,6,PLAY,StillPlaying,577751.0
37.780049324035645,37,7,PLAY,Writing,782553.0
40.00256657600403,40,6,PLAY,StillPlaying,782553.0
42.40205359458923,42,7,PLAY,Writing,1008699.0
44.0025110244751,44,6,PLAY,StillPlaying,1008699.0
45.534579277038574,45,7,PLAY,Writing,782553.0
48.0025794506073,48,6,PLAY,StillPlaying,782553.0
49.59222912788391,49,7,PLAY,Writing,1008699.0
52.00252962112427,52,6,PLAY,StillPlaying,1008699.0
53.47639727592468,53,7,PLAY,Writing,782553.0
56.0025429725647,56,6,PLAY,StillPlaying,782553.0
58.202762603759766,58,7,PLAY,Writing,1008699.0
60.00250768661499,60,6,PLAY,StillPlaying,1008699.0
61.04278635978699,61,7,PLAY,Writing,782553.0
64.00258874893188,64,6,PLAY,StillPlaying,782553.0
64.18615317344666,64,7,PLAY,Writing,1008699.0
66.81175923347473,66,8,PLAY,Writing,782553.0
68.00255036354065,68,7,PLAY,StillPlaying,1008699.0
69.74928307533264,69,8,PLAY,Writing,1008699.0
72.0025475025177,72,7,PLAY,StillPlaying,782553.0
76.0025007724762,76,6,PLAY,StillPlaying,1008699.0
80.00249743461609,80,5,PLAY,StillPlaying,782553.0
80.87711262702942,80,6,PLAY,Writing,782553.0
84.00253915786743,84,5,PLAY,StillPlaying,1008699.0
88.00249481201172,88,4,PLAY,StillPlaying,782553.0
92.00251722335815,92,3,PLAY,StillPlaying,1008699.0
96.00251531600952,96,2,PLAY,StillPlaying,782553.0
100.00251698493958,100,1,PLAY,StillPlaying,1008699.0
102.40623331069946,102,2,PLAY,Writing,509091.0
104.00252890586853,104,1,PLAY,StillPlaying,782553.0
108.00250101089478,108,0,PLAY,StillPlaying,509091.0
112.00261235237122,112,0,BUFFERING,Play-Buffering,0
112.29429006576538,112,1,BUFFERING,Writing,255865.0
112.29600548744202,112,1,PLAY,Buffering-Play,0
112.29633736610413,112,0,PLAY,StillPlaying,255865.0
116.29662322998047,116,0,BUFFERING,Play-Buffering,0
120.02958106994629,116,1,BUFFERING,Writing,177437.0
120.03128719329834,116,1,PLAY,Buffering-Play,0
120.03161859512329,116,0,PLAY,StillPlaying,177437.0
124.03190803527832,120,0,BUFFERING,Play-Buffering,0
125.84601902961731,120,1,BUFFERING,Writing,128503.0
125.84771585464478,120,1,PLAY,Buffering-Play,0
125.84805560112,120,0,PLAY,StillPlaying,128503.0
129.8483588695526,124,0,BUFFERING,Play-Buffering,0
129.9120683670044,124,1,BUFFERING,Writing,88783.0
129.91374015808105,124,1,PLAY,Buffering-Play,0
129.91405963897705,124,0,PLAY,StillPlaying,88783.0
131.92261123657227,126,1,PLAY,Writing,45226.0
132.27772688865662,126,2,PLAY,Writing,88783.0
132.85461044311523,126,3,PLAY,Writing,128503.0
133.62207961082458,127,4,PLAY,Writing,177437.0
133.91429018974304,128,3,PLAY,StillPlaying,45226.0
134.60844206809998,128,4,PLAY,Writing,217761.0
135.62601566314697,129,5,PLAY,Writing,255865.0
136.99789381027222,131,6,PLAY,Writing,323047.0
137.91431617736816,132,5,PLAY,StillPlaying,88783.0
138.73901104927063,132,6,PLAY,Writing,378355.0
140.45552849769592,134,7,PLAY,Writing,509091.0
141.91426253318787,136,6,PLAY,StillPlaying,128503.0
142.86809253692627,136,7,PLAY,Writing,577751.0
145.91428685188293,140,6,PLAY,StillPlaying,177437.0
146.00556755065918,140,7,PLAY,Writing,782553.0
149.50102758407593,143,8,PLAY,Writing,1008699.0
149.91423344612122,144,7,PLAY,StillPlaying,217761.0
152.37197041511536,146,8,PLAY,Writing,782553.0
153.91429114341736,148,7,PLAY,StillPlaying,255865.0
157.03363728523254,151,8,PLAY,Writing,1008699.0
157.9142665863037,152,7,PLAY,StillPlaying,323047.0
160.5351791381836,154,8,PLAY,Writing,782553.0
161.91435503959656,156,7,PLAY,StillPlaying,378355.0
165.3694121837616,159,8,PLAY,Writing,1008699.0
165.9142565727234,160,7,PLAY,StillPlaying,509091.0
168.00584959983826,162,8,PLAY,Writing,782553.0
169.91427302360535,164,7,PLAY,StillPlaying,577751.0
172.4629430770874,166,8,PLAY,Writing,1008699.0
173.91427278518677,168,7,PLAY,StillPlaying,782553.0
175.14278435707092,169,8,PLAY,Writing,782553.0
177.91427636146545,172,7,PLAY,StillPlaying,1008699.0
179.15871143341064,173,8,PLAY,Writing,1008699.0
181.91434407234192,176,7,PLAY,StillPlaying,782553.0
182.26987195014954,176,8,PLAY,Writing,782553.0
185.91434383392334,180,7,PLAY,StillPlaying,1008699.0
187.05228543281555,181,8,PLAY,Writing,1008699.0
189.9143214225769,184,7,PLAY,StillPlaying,782553.0
190.6019401550293,184,8,PLAY,Writing,782553.0
193.9142746925354,188,7,PLAY,StillPlaying,1008699.0
195.1409101486206,189,8,PLAY,Writing,1008699.0
197.72518348693848,191,9,PLAY,Writing,782553.0
197.91427326202393,192,8,PLAY,StillPlaying,782553.0
201.3288037776947,195,9,PLAY,Writing,1008699.0
201.91425395011902,196,8,PLAY,StillPlaying,1008699.0
204.38377737998962,198,9,PLAY,Writing,782553.0
205.91430234909058,200,8,PLAY,StillPlaying,782553.0
208.23596620559692,202,9,PLAY,Writing,1008699.0
209.9143283367157,204,8,PLAY,StillPlaying,1008699.0
211.67452955245972,205,9,PLAY,Writing,782553.0
213.9142677783966,208,8,PLAY,StillPlaying,782553.0
215.95046854019165,210,9,PLAY,Writing,1008699.0
217.9143033027649,212,8,PLAY,StillPlaying,1008699.0
