EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.00014925003051757812,0,1,INITIAL_BUFFERING,Writing,45226
0.0017642974853515625,0,1,PLAY,InitialBuffering-Play,0
0.002192974090576172,0,0,PLAY,StillPlaying,45226
0.30229997634887695,0,1,PLAY,Writing,88783.0
0.920358419418335,0,2,PLAY,Writing,128503.0
1.7689924240112305,1,3,PLAY,Writing,177437.0
2.7721340656280518,2,4,PLAY,Writing,217761.0
3.6844520568847656,3,5,PLAY,Writing,255865.0
4.00256085395813,4,4,PLAY,StillPlaying,88783.0
4.579719543457031,4,5,PLAY,Writing,323047.0
6.604541778564453,6,6,PLAY,Writing,378355.0
8.002576351165771,8,5,PLAY,StillPlaying,128503.0
9.020009994506836,9,6,PLAY,Writing,509091.0
11.633170366287231,11,7,PLAY,Writing,577751.0
12.002530336380005,12,6,PLAY,StillPlaying,177437.0
15.18674111366272,15,7,PLAY,Writing,782553.0
16.00252914428711,16,6,PLAY,StillPlaying,217761.0
20.002621173858643,20,5,PLAY,StillPlaying,255865.0
20.05486273765564,20,6,PLAY,Writing,1008699.0
23.77585196495056,23,7,PLAY,Writing,782553.0
24.0025315284729,24,6,PLAY,StillPlaying,323047.0
28.002561807632446,28,5,PLAY,StillPlaying,378355.0
28.61264729499817,28,6,PLAY,Writing,1008699.0
32.002562046051025,32,5,PLAY,StillPlaying,509091.0
32.23869442939758,32,6,PLAY,Writing,782553.0
34.873369216918945,34,7,PLAY,Writing,1008699.0
36.00258779525757,36,6,PLAY,StillPlaying,577751.0
37.79295778274536,37,7,PLAY,Writing,782553.0
40.002556562423706,40,6,PLAY,StillPlaying,782553.0
42.41522741317749,42,7,PLAY,Writing,1008699.0
44.00255346298218,44,6,PLAY,StillPlaying,1008699.0
45.54816198348999,45,7,PLAY,Writing,782553.0
48.00261092185974,48,6,PLAY,StillPlaying,782553.0
49.60571360588074,49,7,PLAY,Writing,1008699.0
52.00256085395813,52,6,PLAY,StillPlaying,1008699.0
53.465763568878174,53,7,PLAY,Writing,782553.0
56.00259208679199,56,6,PLAY,StillPlaying,782553.0
58.204320669174194,58,7,PLAY,Writing,1008699.0
60.00255107879639,60,6,PLAY,StillPlaying,1008699.0
61.032434701919556,61,7,PLAY,Writing,782553.0
64.00263142585754,64,6,PLAY,StillPlaying,782553.0
64.18773913383484,64,7,PLAY,Writing,1008699.0
66.80133581161499,66,8,PLAY,Writing,782553.0
68.0026159286499,68,7,PLAY,StillPlaying,1008699.0
69.75102996826172,69,8,PLAY,Writing,1008699.0
72.00258994102478,72,7,PLAY,StillPlaying,782553.0
72.76150035858154,72,8,PLAY,Writing,782553.0
76.00257110595703,76,7,PLAY,StillPlaying,1008699.0
76.80388259887695,76,8,PLAY,Writing,1008699.0
79.78981065750122,79,9,PLAY,Writing,782553.0
80.00256752967834,80,8,PLAY,StillPlaying,782553.0
84.00255703926086,84,7,PLAY,StillPlaying,1008699.0
84.37350249290466,84,8,PLAY,Writing,1008699.0
87.87063574790955,87,9,PLAY,Writing,782553.0
88.00252771377563,88,8,PLAY,StillPlaying,782553.0
92.00260138511658,92,7,PLAY,StillPlaying,1008699.0
92.68719983100891,92,8,PLAY,Writing,1008699.0
95.85250234603882,95,9,PLAY,Writing,782553.0
96.00252914428711,96,8,PLAY,StillPlaying,782553.0
100.00258684158325,100,7,PLAY,StillPlaying,1008699.0
100.56208944320679,100,8,PLAY,Writing,1008699.0
104.00261402130127,104,7,PLAY,StillPlaying,782553.0
104.12299585342407,104,8,PLAY,Writing,782553.0
108.00257611274719,108,7,PLAY,StillPlaying,1008699.0
108.9633240699768,108,8,PLAY,Writing,1008699.0
112.00263166427612,112,7,PLAY,StillPlaying,782553.0
112.62364745140076,112,8,PLAY,Writing,782553.0
116.00260329246521,116,7,PLAY,StillPlaying,1008699.0
116.84874033927917,116,8,PLAY,Writing,1008699.0
120.00314378738403,120,8,PLAY,Writing,782553.0
120.00282979011536,120,8,PLAY,StillPlaying,782553.0
124.00256156921387,124,7,PLAY,StillPlaying,1008699.0
124.48843240737915,124,8,PLAY,Writing,1008699.0
127.59851670265198,127,9,PLAY,Writing,782553.0
128.00257349014282,128,8,PLAY,StillPlaying,782553.0
131.91236567497253,131,9,PLAY,Writing,1008699.0
132.00252223014832,132,8,PLAY,StillPlaying,1008699.0
135.04915857315063,135,9,PLAY,Writing,782553.0
136.00252962112427,136,8,PLAY,StillPlaying,782553.0
138.53255414962769,138,9,PLAY,Writing,1008699.0
140.00255751609802,140,8,PLAY,StillPlaying,1008699.0
141.4153187274933,141,9,PLAY,Writing,782553.0
144.0025908946991,144,8,PLAY,StillPlaying,782553.0
146.07692694664001,146,9,PLAY,Writing,1008699.0
148.00254893302917,148,8,PLAY,StillPlaying,1008699.0
149.578617811203,149,9,PLAY,Writing,782553.0
152.00254893302917,152,8,PLAY,StillPlaying,782553.0
154.41348266601562,154,9,PLAY,Writing,1008699.0
156.00257468223572,156,8,PLAY,StillPlaying,1008699.0
157.04989886283875,157,9,PLAY,Writing,782553.0
160.00255632400513,160,8,PLAY,StillPlaying,782553.0
161.50671863555908,161,9,PLAY,Writing,1008699.0
164.0025691986084,164,8,PLAY,StillPlaying,1008699.0
164.18669295310974,164,9,PLAY,Writing,782553.0
168.00256657600403,168,8,PLAY,StillPlaying,782553.0
168.20269465446472,168,9,PLAY,Writing,1008699.0
171.31429409980774,171,10,PLAY,Writing,782553.0
172.00256395339966,172,9,PLAY,StillPlaying,1008699.0
176.00259685516357,176,8,PLAY,StillPlaying,782553.0
176.0965130329132,176,9,PLAY,Writing,1008699.0
179.64637565612793,179,10,PLAY,Writing,782553.0
180.00260090827942,180,9,PLAY,StillPlaying,1008699.0
184.00255274772644,184,8,PLAY,StillPlaying,782553.0
184.18553638458252,184,9,PLAY,Writing,1008699.0
186.76972723007202,186,10,PLAY,Writing,782553.0
188.00257110595703,188,9,PLAY,StillPlaying,1008699.0
190.3729875087738,190,10,PLAY,Writing,1008699.0
192.00256323814392,192,9,PLAY,StillPlaying,782553.0
193.44010400772095,193,10,PLAY,Writing,782553.0
196.00255584716797,196,9,PLAY,StillPlaying,1008699.0
197.28030061721802,197,10,PLAY,Writing,1008699.0
200.00262451171875,200,9,PLAY,StillPlaying,782553.0
200.71888518333435,200,10,PLAY,Writing,782553.0
204.0025975704193,204,9,PLAY,StillPlaying,1008699.0
204.99496340751648,204,10,PLAY,Writing,1008699.0
208.00260281562805,208,9,PLAY,StillPlaying,782553.0
208.40711307525635,208,10,PLAY,Writing,782553.0
212.00258493423462,212,9,PLAY,StillPlaying,1008699.0
212.77319955825806,212,10,PLAY,Writing,1008699.0
216.00259232521057,216,9,PLAY,StillPlaying,782553.0
216.17150974273682,216,10,PLAY,Writing,782553.0
220.00256204605103,220,9,PLAY,StillPlaying,1008699.0
220.06247806549072,220,10,PLAY,Writing,1008699.0
223.03969407081604,223,11,PLAY,Writing,782553.0
224.00306367874146,224,10,PLAY,StillPlaying,782553.0
228.0025873184204,228,9,PLAY,StillPlaying,1008699.0
231.2935507297516,231,10,PLAY,Writing,1008699.0
232.00254321098328,232,9,PLAY,StillPlaying,782553.0
