EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.0001571178436279297,0,1,INITIAL_BUFFERING,Writing,45226
0.0017430782318115234,0,1,PLAY,InitialBuffering-Play,0
0.002157926559448242,0,0,PLAY,StillPlaying,45226
0.38979339599609375,0,1,PLAY,Writing,88783.0
1.0743217468261719,1,2,PLAY,Writing,128503.0
2.0434093475341797,2,3,PLAY,Writing,177437.0
3.1157822608947754,3,4,PLAY,Writing,217761.0
4.00252890586853,4,3,PLAY,StillPlaying,88783.0
4.165428400039673,4,4,PLAY,Writing,255865.0
5.297955274581909,5,5,PLAY,Writing,323047.0
7.826816558837891,7,6,PLAY,Writing,378355.0
8.002490758895874,8,5,PLAY,StillPlaying,128503.0
11.241868495941162,11,6,PLAY,Writing,509091.0
12.002568244934082,12,5,PLAY,StillPlaying,177437.0
15.025665521621704,15,6,PLAY,Writing,577751.0
16.00255274772644,16,5,PLAY,StillPlaying,217761.0
20.00252890586853,20,4,PLAY,StillPlaying,255865.0
24.002525806427002,24,3,PLAY,StillPlaying,323047.0
27.971829414367676,27,4,PLAY,Writing,782553.0
28.00248885154724,28,3,PLAY,StillPlaying,378355.0
32.00254225730896,32,2,PLAY,StillPlaying,509091.0
36.002561807632446,36,1,PLAY,StillPlaying,577751.0
38.536622762680054,38,2,PLAY,Writing,378355.0
40.00257086753845,40,1,PLAY,StillPlaying,782553.0
44.00253677368164,44,0,PLAY,StillPlaying,378355.0
44.80392646789551,44,1,PLAY,Writing,255865.0
48.00255370140076,48,0,PLAY,StillPlaying,255865.0
52.00265455245972,52,0,BUFFERING,Play-Buffering,0
53.70970368385315,52,1,BUFFERING,Writing,217761.0
53.71141004562378,52,1,PLAY,Buffering-Play,0
53.711740255355835,52,0,PLAY,StillPlaying,217761.0
57.71203374862671,56,0,BUFFERING,Play-Buffering,0
60.42157244682312,56,1,BUFFERING,Writing,177437.0
60.423316955566406,56,1,PLAY,Buffering-Play,0
60.423657178878784,56,0,PLAY,StillPlaying,177437.0
62.39451456069946,57,1,PLAY,Writing,128503.0
64.42386269569397,60,0,PLAY,StillPlaying,128503.0
64.5750458240509,60,1,PLAY,Writing,88783.0
68.42384767532349,64,0,PLAY,StillPlaying,88783.0
70.13776969909668,65,1,PLAY,Writing,128503.0
72.42382454872131,68,0,PLAY,StillPlaying,128503.0
72.61087393760681,68,1,PLAY,Writing,88783.0
76.06774592399597,71,2,PLAY,Writing,128503.0
76.42379999160767,72,1,PLAY,StillPlaying,88783.0
78.85495209693909,74,2,PLAY,Writing,88783.0
80.42389059066772,76,1,PLAY,StillPlaying,128503.0
81.13729500770569,76,2,PLAY,Writing,128503.0
82.47008085250854,78,3,PLAY,Writing,88783.0
83.99198293685913,79,4,PLAY,Writing,128503.0
84.4238064289093,80,3,PLAY,StillPlaying,88783.0
87.82925248146057,83,4,PLAY,Writing,177437.0
88.42386770248413,84,3,PLAY,StillPlaying,128503.0
90.58002853393555,86,4,PLAY,Writing,128503.0
92.42383933067322,88,3,PLAY,StillPlaying,88783.0
